ts,floor,waypoint_x,waypoint_y,accel_1,accel_2,accel_3,accel_4,magnet_1,magnet_2,magnet_3,magnet_4,gyro_1,gyro_2,gyro_3,gyro_4,magnet_un_1,magnet_un_2,magnet_un_3,magnet_un_4,magnet_un_5,magnet_un_6,magnet_un_7,gyro_un_1,gyro_un_2,gyro_un_3,gyro_un_4,gyro_un_5,gyro_un_6,gyro_un_7,accel_un_1,accel_un_2,accel_un_3,accel_un_4,accel_un_5,accel_un_6,accel_un_7,wifi_1,wifi_2,wifi_3,wifi_4,wifi_ts_diff,beacon_1,beacon_2,beacon_3,beacon_4,beacon_5,beacon_6,beacon_7,beacon_ts_diff,rot_1,rot_2,rot_3,rot_4
1578483084296.0,0,137.1553,78.74492,-2.9546967,4.5144043,9.392639,2.0,4.663086,28.11737,-43.147278,3.0,-0.1648407,0.3293152,0.5839844,3.0,3.4683228,32.606506,-382.72552,-1.1947632,4.4891357,-339.57825,3.0,-0.15559387,0.31248474,0.59350586,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.9546967,4.5144043,9.392639,0.0,0.0,0.0,3.0,NULL,NULL,-61.41747572815534,2462.0,-3084.368932038835,NULL,NULL,NULL,-59.0,-84.54901960784314,14.537956068129146,NULL,0.0,0.2387268,0.06343179,0.014340019,3.0
1578483084316.0,0,137.1553,78.74492,-2.912796,4.410843,9.386047,2.0,3.970337,26.730347,-41.796875,3.0,-0.12968445,0.27871704,0.61860657,3.0,2.7755737,31.219482,-381.37512,-1.1947632,4.4891357,-339.57825,3.0,-0.15559387,0.31248474,0.59350586,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.9546967,4.5144043,9.392639,0.0,0.0,0.0,3.0,NULL,NULL,-60.980582524271846,2462.0,-3029.145631067961,NULL,NULL,NULL,-59.0,-84.56862745098039,14.563632891872325,NULL,0.0,0.23754202,0.06532191,0.02062536,3.0
1578483084337.0,0,137.1553,78.74492,-3.0516663,4.4455566,9.49498,2.0,6.0516357,28.81012,-42.471313,3.0,-0.10731506,0.1977539,0.6510925,3.0,4.8568726,33.299255,-382.04956,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.24591064,0.6286621,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.912796,4.410843,9.386047,0.0,0.0,0.0,3.0,NULL,NULL,-60.54368932038835,2462.0,-2973.9223300970875,NULL,NULL,NULL,-59.0,-84.58823529411765,14.589309715615503,NULL,0.0,0.23663089,0.06645375,0.027001493,3.0
1578483084357.0,0,137.1553,78.74492,-2.8643188,4.201355,9.392029,2.0,6.0516357,28.11737,-41.122437,3.0,-0.04234314,0.16047668,0.70861816,3.0,4.8568726,32.606506,-380.70068,-1.1947632,4.4891357,-339.57825,3.0,0.0015258789,0.15748596,0.73625183,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.8643188,4.201355,9.392029,0.0,0.0,0.0,3.0,NULL,NULL,-60.10679611650485,2462.0,-2918.6990291262136,NULL,NULL,NULL,-59.0,-84.6078431372549,14.614986539358682,NULL,0.0,0.23647454,0.06691344,0.040836636,3.0
1578483084377.0,0,137.1553,78.74492,-2.7751312,4.1630554,9.108322,2.0,6.744385,28.11737,-43.147278,3.0,0.068984985,0.15515137,0.7741394,3.0,5.5496216,32.606506,-382.72552,-1.1947632,4.4891357,-339.57825,3.0,0.11125183,0.16920471,0.79537964,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.7751312,4.1630554,9.108322,0.0,0.0,0.0,3.0,NULL,NULL,-59.66990291262136,2462.0,-2863.4757281553398,NULL,NULL,NULL,-59.0,-84.62745098039215,14.64066336310186,NULL,0.0,0.23796462,0.066991076,0.048563685,3.0
1578483084397.0,0,137.1553,78.74492,-2.7320404,4.139099,8.521744,2.0,7.4386597,27.423096,-42.471313,3.0,0.16113281,0.17645264,0.8327179,3.0,6.2438965,31.912231,-382.04956,-1.1947632,4.4891357,-339.57825,3.0,0.11125183,0.16920471,0.79537964,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.7751312,4.1630554,9.108322,0.0,0.0,0.0,3.0,NULL,NULL,-59.23300970873787,2462.0,-2808.252427184466,NULL,NULL,NULL,-59.0,-84.6470588235294,14.666340186845039,NULL,0.0,0.23796462,0.066991076,0.048563685,3.0
1578483084417.0,0,137.1553,78.74492,-2.7631683,4.051117,8.25061,2.0,8.132935,27.423096,-41.796875,3.0,0.17338562,0.22439575,0.89982605,3.0,6.9381714,31.912231,-381.37512,-1.1947632,4.4891357,-339.57825,3.0,0.16931152,0.1995697,0.85821533,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.7320404,4.139099,8.521744,0.0,0.0,0.0,3.0,NULL,NULL,-58.79611650485437,2462.0,-2753.0291262135925,NULL,NULL,NULL,-59.0,-84.66666666666667,14.692017010588218,NULL,0.0,0.24007952,0.06725424,0.056940313,3.0
1578483084437.0,0,137.1553,78.74492,-2.7799225,3.9781036,8.30986,2.0,8.825684,25.341797,-42.471313,3.0,0.120651245,0.2584839,0.9642792,3.0,7.6309204,29.830933,-382.04956,-1.1947632,4.4891357,-339.57825,3.0,0.077697754,0.24856567,0.97966003,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.7799225,3.9781036,8.30986,0.0,0.0,0.0,3.0,NULL,NULL,-58.359223300970875,2462.0,-2697.805825242718,NULL,NULL,NULL,-59.0,-84.68627450980392,14.717693834331396,NULL,0.0,0.24191387,0.067874536,0.066140555,3.0
1578483084458.0,0,137.1553,78.74492,-2.8038635,3.8350372,8.579803,2.0,8.132935,27.423096,-41.122437,3.0,0.05142212,0.23930359,1.0127563,3.0,6.9381714,31.912231,-380.70068,-1.1947632,4.4891357,-339.57825,3.0,0.077697754,0.24856567,0.97966003,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.7799225,3.9781036,8.30986,0.0,0.0,0.0,3.0,NULL,NULL,-57.92233009708738,2462.0,-2642.5825242718447,NULL,NULL,NULL,-59.0,-84.70588235294117,14.743370658074575,NULL,0.0,0.2431146,0.06827784,0.075857356,3.0
1578483084478.0,0,137.1553,78.74492,-2.8703156,3.817093,8.760574,2.0,10.906982,26.036072,-41.796875,3.0,0.0072021484,0.22865295,1.0692139,3.0,9.712219,30.525208,-381.37512,-1.1947632,4.4891357,-339.57825,3.0,0.0105896,0.24429321,1.0355988,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.8038635,3.8350372,8.579803,0.0,0.0,0.0,3.0,NULL,NULL,-57.48543689320388,2462.0,-2587.3592233009713,NULL,NULL,NULL,-59.0,-84.72549019607843,14.769047481817754,NULL,0.0,0.24361666,0.068423085,0.08603925,3.0
1578483084498.0,0,137.1553,78.74492,-2.963684,3.8559875,8.858124,2.0,10.906982,26.036072,-43.147278,3.0,0.020523071,0.22970581,1.1251373,3.0,9.712219,30.525208,-382.72552,-1.1947632,4.4891357,-339.57825,3.0,-0.00061035156,0.22779846,1.0877838,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.8703156,3.817093,8.760574,0.0,0.0,0.0,3.0,NULL,NULL,-57.04854368932039,2462.0,-2532.135922330097,NULL,NULL,NULL,-59.0,-84.74509803921569,14.794724305560932,NULL,0.0,0.24398918,0.06832094,0.09681891,3.0
1578483084518.0,0,137.1553,78.74492,-2.6697845,3.8392334,8.74501,2.0,12.988281,24.649048,-41.796875,3.0,0.05886841,0.25102234,1.2114258,3.0,11.793518,29.138184,-381.37512,-1.1947632,4.4891357,-339.57825,3.0,0.06011963,0.25654602,1.2454376,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.6697845,3.8392334,8.74501,0.0,0.0,0.0,3.0,NULL,NULL,-56.6116504854369,2462.0,-2476.9126213592235,NULL,NULL,NULL,-59.0,-84.76470588235294,14.820401129304111,NULL,0.0,0.2446363,0.06825869,0.10819003,3.0
1578483084538.0,0,137.1553,78.74492,-2.2897186,3.8865204,8.7821045,2.0,12.988281,24.649048,-41.796875,3.0,0.07325745,0.26593018,1.2758636,3.0,11.793518,29.138184,-381.37512,-1.1947632,4.4891357,-339.57825,3.0,0.06011963,0.25654602,1.2454376,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.6697845,3.8392334,8.74501,0.0,0.0,0.0,3.0,NULL,NULL,-56.1747572815534,2462.0,-2421.689320388349,NULL,NULL,NULL,-59.0,-84.7843137254902,14.846077953047288,NULL,0.0,0.24561268,0.0680436,0.12039678,3.0
1578483084558.0,0,137.1553,78.74492,-2.2944946,3.9852753,8.88028,2.0,12.988281,25.341797,-42.471313,3.0,0.09402466,0.29522705,1.2849274,3.0,11.793518,29.830933,-382.04956,-1.1947632,4.4891357,-339.57825,3.0,0.07130432,0.28851318,1.2763367,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.2944946,3.9852753,8.88028,0.0,0.0,0.0,3.0,NULL,NULL,-55.737864077669904,2462.0,-2366.4660194174758,NULL,NULL,NULL,-59.0,-84.80392156862744,14.871754776790468,NULL,0.0,0.24663727,0.06802607,0.13313504,3.0
1578483084579.0,0,137.1553,78.74492,-2.1071472,4.106781,8.899429,2.0,15.763855,23.954773,-40.446472,3.0,0.11160278,0.33624268,1.295044,3.0,14.569092,28.443909,-380.02472,-1.1947632,4.4891357,-339.57825,3.0,0.1048584,0.34976196,1.2939148,-0.009933472,0.0039367676,-0.0069885254,3.0,-2.1071472,4.106781,8.899429,0.0,0.0,0.0,3.0,NULL,NULL,-55.30097087378641,2462.0,-2311.2427184466023,NULL,NULL,NULL,-59.0,-84.82352941176471,14.897431600533647,NULL,0.0,0.24901073,0.068840474,0.15895832,3.0
1578483084599.0,0,137.1553,78.74492,-1.9263916,4.1013947,8.9401245,2.0,13.682556,23.260498,-41.796875,3.0,0.10839844,0.35435486,1.3046265,3.0,12.487793,27.749634,-381.37512,-1.1947632,4.4891357,-339.57825,3.0,0.08355713,0.37745667,1.3003082,-0.009933472,0.0039367676,-0.0069885254,3.0,-1.9263916,4.1013947,8.9401245,0.0,0.0,0.0,3.0,NULL,NULL,-54.86407766990291,2462.0,-2256.019417475728,NULL,NULL,NULL,-59.0,-84.84313725490196,14.923108424276824,NULL,0.0,0.24901073,0.068840474,0.15895832,3.0
1578483084619.0,0,137.1553,78.74492,-1.8222351,4.2504425,9.084381,2.0,15.763855,23.260498,-39.772034,3.0,0.0743103,0.38310242,1.3110199,3.0,14.569092,27.749634,-379.35028,-1.1947632,4.4891357,-339.57825,3.0,0.08355713,0.37745667,1.3003082,-0.009933472,0.0039367676,-0.0069885254,3.0,-1.9263916,4.1013947,8.9401245,0.0,0.0,0.0,3.0,NULL,NULL,-54.42718446601942,2462.0,-2200.7961165048546,NULL,NULL,NULL,-59.0,-84.86274509803921,14.948785248020004,NULL,0.0,0.24992889,0.06956003,0.17196508,3.0
1578483084639.0,0,137.1553,78.74492,-1.7462311,4.209137,9.125687,2.0,18.537903,21.873474,-41.122437,3.0,0.0466156,0.4006958,1.3392487,3.0,17.34314,26.36261,-380.70068,-1.1947632,4.4891357,-339.57825,3.0,0.04786682,0.3907776,1.3146973,-0.009933472,0.0039367676,-0.0069885254,3.0,-1.8222351,4.2504425,9.084381,0.0,0.0,0.0,3.0,NULL,NULL,-53.990291262135926,2462.0,-2145.5728155339802,NULL,NULL,NULL,-59.0,-84.88235294117646,14.974462071763181,NULL,0.0,0.2506177,0.071247794,0.1989804,3.0
1578483084659.0,0,137.1553,78.74492,-1.6690216,3.8913116,9.609909,2.0,19.232178,21.1792,-40.446472,3.0,0.010391235,0.4757843,1.3770752,3.0,18.037415,25.668335,-380.02472,-1.1947632,4.4891357,-339.57825,3.0,0.023910522,0.4349823,1.3509064,-0.009933472,0.0039367676,-0.0069885254,3.0,-1.7462311,4.209137,9.125687,0.0,0.0,0.0,3.0,NULL,NULL,-53.55339805825243,2462.0,-2090.349514563107,NULL,NULL,NULL,-59.0,-84.90196078431373,15.00013889550636,NULL,0.0,0.2506177,0.071247794,0.1989804,3.0
1578483084679.0,0,137.1553,78.74492,-1.3978729,3.675232,10.173752,2.0,19.232178,21.873474,-42.471313,3.0,-0.036468506,0.4981537,1.4063568,3.0,18.037415,26.36261,-382.04956,-1.1947632,4.4891357,-339.57825,3.0,-0.03842163,0.45681763,1.3972473,-0.009933472,0.0039367676,-0.0069885254,3.0,-1.3978729,3.675232,10.173752,0.0,0.0,0.0,3.0,NULL,NULL,-53.116504854368934,2462.0,-2035.1262135922334,NULL,NULL,NULL,-59.0,-84.92156862745098,15.02581571924954,NULL,0.0,0.24997547,0.07274163,0.21346326,3.0
1578483084700.0,0,137.1553,78.74492,-1.0728607,3.9182434,9.940308,2.0,21.313477,21.1792,-39.09607,3.0,0.016799927,0.39588928,1.4010315,3.0,20.118713,25.668335,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.08355713,0.35668945,1.3972473,-0.009933472,0.0039367676,-0.0069885254,3.0,-1.0728607,3.9182434,9.940308,0.0,0.0,0.0,3.0,NULL,NULL,-52.67961165048544,2462.0,-1979.902912621359,NULL,NULL,NULL,-59.0,-84.94117647058823,15.051492542992717,NULL,0.0,0.2498623,0.07372362,0.24195431,3.0
1578483084720.0,0,137.1553,78.74492,-0.78315735,4.0936127,8.995209,2.0,22.007751,19.0979,-40.446472,3.0,0.18670654,0.3511505,1.4127502,3.0,20.812988,23.587036,-380.02472,-1.1947632,4.4891357,-339.57825,3.0,0.26678467,0.3907776,1.4142914,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.78315735,4.0936127,8.995209,0.0,0.0,0.0,3.0,NULL,NULL,-52.24271844660194,2462.0,-1924.6796116504856,NULL,NULL,NULL,-59.0,-84.96078431372548,15.077169366735896,NULL,0.0,0.2522545,0.07458298,0.25617236,3.0
1578483084740.0,0,137.1553,78.74492,-0.55630493,4.257019,8.154236,2.0,22.7005,19.792175,-39.09607,3.0,0.33903503,0.43371582,1.425003,3.0,21.505737,24.281311,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.26678467,0.3907776,1.4142914,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.78315735,4.0936127,8.995209,0.0,0.0,0.0,3.0,NULL,NULL,-51.80582524271845,2462.0,-1869.4563106796113,NULL,NULL,NULL,-59.0,-84.98039215686275,15.102846190479074,NULL,0.0,0.2522545,0.07458298,0.25617236,3.0
1578483083765.0,0,137.1553,78.74492,-0.5271759016666667,4.2754745,8.087298216666666,2.0,22.585041833333335,19.098408833333334,-39.09607,3.0,0.339744565,0.44871774999999997,1.4232279,3.0,21.390278833333333,23.587544666666666,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.28072103,0.40675609333333335,1.4145584333333332,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.7162195849999999,4.1393025833333335,8.78810905,0.0,0.0,0.0,3.0,NULL,NULL,-51.368932038834956,2462.0,-1814.2330097087379,4e9d3569a79dcbd102831d1bd587aa4e868ae797,823b278fb8a8127ef133769445aeda5fbb0199e6,6d8c035c3494bc007a016b226e49a76e5663400d,-59.0,-85.0,15.128523014222253,fffc54a8cd43f898fb269bd9299ac133d37e19fb,0.0,0.25275554499999997,0.07490363666666666,0.25855116666666667,3.0
1578483083775.0,0,137.1553,78.74492,-0.49804687333333336,4.29393,8.020360433333332,2.0,22.46958366666667,18.404642666666668,-39.09607,3.0,0.34045410000000004,0.46371967999999997,1.4214528,3.0,21.274820666666667,22.893778333333334,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.29465739,0.4227345866666667,1.4148254666666666,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.64928182,4.184992466666667,8.5810091,0.0,0.0,0.0,3.0,NULL,NULL,-50.932038834951456,2462.0,-1759.0097087378645,89cb11b04122cef23388b0da06bd426c1f48a9b5,cf6a3f231c7e5b8eaf8f68a6ce36997bd685167c,92e862c4f60e32344ddc4628d85166e5421b2d51,-58.0,-67.0,2.8469128371900547,3d8ae9c4e8b8589f66c0ca7da4188ae336c0c61c,0.0,0.25325659,0.07522429333333333,0.26092997333333334,3.0
1578483084244.0,0,137.1553,78.74492,-0.468917845,4.3123854999999995,7.953422649999999,2.0,22.354125500000002,17.7108765,-39.09607,3.0,0.341163635,0.47872160999999996,1.4196777,3.0,21.1593625,22.200012,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.30859375,0.43871308,1.4150925,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.582344055,4.23068235,8.37390915,0.0,0.0,0.0,3.0,NULL,NULL,-50.49514563106796,2462.0,-1703.7864077669901,89cb11b04122cef23388b0da06bd426c1f48a9b5,cf6a3f231c7e5b8eaf8f68a6ce36997bd685167c,92e862c4f60e32344ddc4628d85166e5421b2d51,-58.0,-68.0,3.1779452859106603,3d8ae9c4e8b8589f66c0ca7da4188ae336c0c61c,0.0,0.25375763500000004,0.07554495,0.26330878,3.0
1578483084430.0,0,137.1553,78.74492,-0.4397888166666667,4.330841,7.886484866666666,2.0,22.238667333333332,17.017110333333335,-39.09607,3.0,0.34187317,0.49372353999999996,1.4179026000000001,3.0,21.043904333333334,21.506245666666665,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.32253011,0.4546915733333333,1.4153595333333333,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.51540629,4.276372233333333,8.1668092,0.0,0.0,0.0,3.0,NULL,NULL,-50.05825242718447,2462.0,-1648.5631067961167,84a300930c206c290ea71e401ca4d367c9fa6c42,d549e470005491351819010144fe40e849c1a67d,6697e9c612c0834de38bfbab98e2a1e0ed8524a8,-49.0,-93.0,125.8816469921902,41372beb33e29c5f358af3985169b2b3fd2a145b,0.0,0.25425868,0.07586560666666667,0.26568758666666664,3.0
1578483084468.0,0,137.1553,78.74492,-0.4106597883333334,4.3492965,7.819547083333333,2.0,22.123209166666665,16.323344166666665,-39.09607,3.0,0.34258270500000004,0.5087254699999999,1.4161275,3.0,20.928446166666667,20.812479333333332,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.33646647,0.47067006666666666,1.4156265666666665,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.448468525,4.322062116666667,7.9597092499999995,0.0,0.0,0.0,3.0,NULL,NULL,-49.62135922330097,2462.0,-1593.3398058252424,4e9d3569a79dcbd102831d1bd587aa4e868ae797,8e2a8649721b11311183e041643787b0a1cc4823,1c7665211f0fdd13eea3cce72e78db075cd4e5ae,-59.0,-88.0,19.732502466971397,62fd70a25d91440b7826c30d075e42de1dbdfefc,0.0,0.254759725,0.07618626333333334,0.2680663933333333,3.0
1578483084760.0,0,137.1553,78.74492,-0.38153076,4.367752,7.7526093,2.0,22.007751,15.629578,-39.09607,3.0,0.34329224,0.5237274,1.4143524,3.0,20.812988,20.118713,-378.67432,-1.1947632,4.4891357,-339.57825,3.0,0.35040283,0.48664856,1.4158936,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.38153076,4.367752,7.7526093,0.0,0.0,0.0,3.0,NULL,NULL,-49.18446601941748,2462.0,-1538.116504854369,NULL,NULL,NULL,-59.0,-87.90625,19.628716354517667,NULL,0.0,0.25526077,0.07650692,0.2704452,3.0
1578483084780.0,0,137.1553,78.74492,-0.3025055,4.3803253,7.788513,2.0,23.394775,17.710876,-38.42163,3.0,0.22079468,0.54875183,1.3824005,3.0,22.200012,22.200012,-377.99988,-1.1947632,4.4891357,-339.57825,3.0,0.12670898,0.5383148,1.3487854,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.3025055,4.3803253,7.788513,0.0,0.0,0.0,3.0,NULL,NULL,-48.747572815533985,2462.0,-1482.8932038834955,NULL,NULL,NULL,-59.0,-87.8125,19.524930242063935,NULL,0.0,0.25815317,0.0807329,0.29843944,3.0
1578483084801.0,0,137.1553,78.74492,-0.2791748,4.2121277,7.993225,2.0,24.08905,15.629578,-39.772034,3.0,0.052474976,0.517334,1.328064,3.0,22.894287,20.118713,-379.35028,-1.1947632,4.4891357,-339.57825,3.0,0.12670898,0.5383148,1.3487854,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.3025055,4.3803253,7.788513,0.0,0.0,0.0,3.0,NULL,NULL,-48.310679611650485,2462.0,-1427.6699029126212,NULL,NULL,NULL,-59.0,-87.71875,19.421144129610205,NULL,0.0,0.25815317,0.0807329,0.29843944,3.0
1578483084821.0,0,137.1553,78.74492,-0.27079773,3.7805634,8.567841,2.0,25.476074,14.242554,-39.772034,3.0,-0.09240723,0.52160645,1.2971802,3.0,24.281311,18.73169,-379.35028,-1.1947632,4.4891357,-339.57825,3.0,-0.0362854,0.5154114,1.3013763,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.2791748,4.2121277,7.993225,0.0,0.0,0.0,3.0,NULL,NULL,-47.87378640776699,2462.0,-1372.4466019417478,NULL,NULL,NULL,-59.0,-87.625,19.317358017156472,NULL,0.0,0.25725678,0.08198621,0.3117775,3.0
1578483084841.0,0,137.1553,78.74492,-0.37852478,3.5279846,9.189728,2.0,26.17035,15.629578,-37.747192,3.0,-0.14407349,0.5791168,1.2779999,3.0,24.975586,20.118713,-377.32544,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,NULL,NULL,-47.4368932038835,2462.0,-1317.2233009708734,NULL,NULL,NULL,-59.0,-87.53125,19.213571904702743,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.3767292648101266,3.52793167721519,9.188712607594937,2.0,26.20546451898734,15.603232443037975,-37.75572918987341,3.0,-0.14296095037974682,0.5794944069620253,1.2780537886075949,3.0,25.01070053164557,20.092367455696202,-377.33397721518986,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,301a3631b71c4531fd42bce5095e5b5889740355,fd4804b1282054b5df1bc478fbcb73fbd1aa09cb,-47.0,2462.0,-1262.0,NULL,NULL,NULL,-59.0,-87.4375,19.10978579224901,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.37493374962025316,3.52787875443038,9.187697215189875,2.0,26.240579037974683,15.57688688607595,-37.764266379746836,3.0,-0.14184841075949367,0.5798720139240506,1.2781076772151898,3.0,25.04581506329114,20.066021911392404,-377.34251443037977,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,090f27e83f72bc23d60baed6a73c55161f7ee127,2daa7fde27c0fd44e4a0133c3247be06d3c21c0b,-50.0,2437.0,-1576.0,NULL,NULL,NULL,-59.0,-87.34375,19.00599967979528,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.37313823443037974,3.5278258316455697,9.186681822784811,2.0,26.275693556962025,15.550541329113925,-37.77280356962025,3.0,-0.1407358711392405,0.5802496208860759,1.2781615658227847,3.0,25.08092959493671,20.039676367088607,-377.3510516455696,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,ce0718d609ae0f06031490c462fff571210d0d0c,-51.0,2437.0,-3468.0,NULL,NULL,NULL,-59.0,-87.25,18.902213567341548,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.3713427192405063,3.5277729088607592,9.185666430379747,2.0,26.310808075949367,15.524195772151899,-37.781340759493666,3.0,-0.13962333151898734,0.5806272278481013,1.2782154544303796,3.0,25.116044126582278,20.01333082278481,-377.3595888607595,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,82385a56f25847fe6966d46bb58f302c4597953c,-52.0,2437.0,-1561.0,NULL,NULL,NULL,-59.0,-87.15625,18.79842745488782,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.3695472040506329,3.527719986075949,9.184651037974684,2.0,26.34592259493671,15.497850215189874,-37.78987794936709,3.0,-0.13851079189873416,0.5810048348101265,1.2782693430379746,3.0,25.15115865822785,19.98698527848101,-377.36812607594936,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,7f2204ebbc12fa59cf25d38d99a0df3cdb5bc1ea,a35c02b945625781267821b43bd2eb609616ce65,-53.0,5785.0,-708.0,NULL,NULL,NULL,-59.0,-87.0625,18.694641342434085,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.3677516888607595,3.527667063291139,9.183635645569622,2.0,26.381037113924048,15.471504658227849,-37.798415139240504,3.0,-0.13739825227848101,0.5813824417721519,1.2783232316455695,3.0,25.18627318987342,19.960639734177214,-377.37666329113927,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,12af0a0f9e5bf7b0bd1a2b3c1a33236e707bd3ce,3fc1c8fa39c6996247670b3a9182b320dc3d9f0a,-54.0,2437.0,-1609.0,NULL,NULL,NULL,-59.0,-86.96875,18.590855229980356,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.36595617367088606,3.527614140506329,9.182620253164558,2.0,26.41615163291139,15.445159101265823,-37.80695232911392,3.0,-0.13628571265822784,0.5817600487341772,1.2783771202531646,3.0,25.221387721518987,19.934294189873416,-377.3852005063291,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,da39a3ee5e6b4b0d3255bfef95601890afd80709,2253c6a0d0f7277737aa8e86e0484be805124806,-55.0,2437.0,-1574.0,NULL,NULL,NULL,-59.0,-86.875,18.487069117526623,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
1578483084905.0,0,137.1553,78.74492,-0.36416065848101264,3.527561217721519,9.181604860759494,2.0,26.451266151898732,15.418813544303799,-37.81548951898734,3.0,-0.1351731730379747,0.5821376556962026,1.2784310088607596,3.0,25.256502253164555,19.90794864556962,-377.393737721519,-1.1947632,4.4891357,-339.57825,3.0,-0.12896729,0.6064911,1.2715454,-0.009933472,0.0039367676,-0.0069885254,3.0,-0.37852478,3.5279846,9.189728,0.0,0.0,0.0,3.0,090f27e83f72bc23d60baed6a73c55161f7ee127,d6a858af60bc6f39894eb9118b1aa44f8cfd6be2,-61.0,5765.0,-773.0,NULL,NULL,NULL,-59.0,-86.78125,18.383283005072894,NULL,0.0,0.25257847,0.08508429,0.33858237,3.0
